millis,temp,output
761021,19.21,36.90
762018,19.18,36.90
763016,19.14,25.08
764013,19.14,25.08
765010,19.14,25.08
766007,19.14,25.08
767004,19.04,7.37
768002,19.04,7.37
768999,18.94,0.00
769996,19.01,0.00
770994,19.04,7.37
771990,19.04,7.37
772987,19.01,1.44
773985,19.01,1.44
774982,18.97,0.00
775980,19.04,0.00
776976,19.11,19.19
777973,19.04,19.19
778971,19.21,36.90
779968,19.24,36.90
780965,19.21,36.90
781963,19.11,36.90
782959,19.24,42.82
783956,19.31,42.82
784954,19.35,60.53
785951,19.31,60.53
786949,19.45,78.28
787946,19.24,78.28
788943,19.38,66.46
789940,19.28,66.46
790937,19.35,60.53
791934,19.24,60.53
792932,19.35,60.53
793929,19.28,60.53
794927,19.18,31.01
795924,19.18,31.01
796921,19.18,31.01
797918,19.11,31.01
798915,19.14,25.08
799912,19.04,25.08
800910,19.08,13.30
801907,19.08,13.30
802905,19.08,13.30
803901,19.08,13.30
804898,19.11,19.19
805896,19.01,19.19
806893,18.97,0.00
807890,19.01,0.00
808888,19.04,7.37
809884,18.97,7.37
810882,19.08,13.30
811879,19.01,13.30
812876,19.08,13.30
813874,19.04,13.30
814871,19.14,25.08
815867,19.14,25.08
816865,19.18,31.01
817862,19.18,31.01
818860,19.24,42.82
819857,19.28,42.82
820854,19.31,54.64
821852,19.31,54.64
822849,19.14,25.08
823845,19.35,25.08
824843,19.31,54.64
825840,19.31,54.64
826838,19.28,48.72
827835,19.31,48.72
828832,19.28,48.72
829829,19.28,48.72
830826,19.28,48.72
831823,19.21,48.72
832821,19.21,36.90
833818,19.18,36.90
834816,19.18,31.01
835813,19.11,31.01
836810,19.18,31.01
837807,19.14,31.01
838804,19.21,36.90
839801,19.14,36.90
840799,19.14,25.08
841796,19.11,25.08
842793,19.11,19.19
843790,19.08,19.19
844787,19.11,19.19
845785,19.04,19.19
846782,19.14,25.08
847779,19.01,25.08
848777,19.04,7.37
849774,19.08,7.37
850770,19.04,7.37
851768,19.11,7.37
852765,19.04,7.37
853763,19.14,7.37
854760,19.08,13.30
855756,19.11,13.30
856754,19.21,36.90
857751,19.14,36.90
858748,19.11,19.19
859746,19.24,19.19
860743,19.28,48.72
861741,19.18,48.72
862737,19.28,48.72
863734,19.35,48.72
864732,19.35,60.53
865729,19.14,60.53
866726,19.38,66.46
867724,19.35,66.46
868721,19.35,60.53
869718,19.38,60.53
870715,19.31,54.64
871712,19.28,54.64
872710,19.31,54.64
873707,19.24,54.64
874704,19.21,36.90
875702,19.21,36.90
876699,19.18,31.01
877696,19.14,31.01
878693,19.18,31.01
879690,19.08,31.01
880688,19.04,7.37
881685,19.04,7.37
882682,19.01,1.44
883679,19.04,1.44
884676,19.04,7.37
885673,19.08,7.37
886671,19.04,7.37
887668,19.04,7.37
888665,19.04,7.37
889662,19.04,7.37
890659,19.08,13.30
891657,19.11,13.30
892654,19.11,19.19
893651,19.08,19.19
894648,19.14,25.08
895645,19.28,25.08
896643,19.24,42.82
897640,19.24,42.82
898637,19.21,36.90
899635,19.31,36.90
900632,19.35,60.53
901628,19.28,60.53
902626,19.28,48.72
903623,19.31,48.72
904621,19.18,31.01
905618,19.24,31.01
906615,19.31,54.64
907613,19.38,54.64
908609,19.31,54.64
909606,19.31,54.64
910604,19.21,36.90
911601,19.24,36.90
912599,19.31,54.64
913596,19.21,54.64
914593,19.14,25.08
915590,19.21,25.08
916587,19.14,25.08
917584,19.14,25.08
918582,19.28,48.72
919579,19.11,48.72
920577,19.18,31.01
921574,18.97,31.01
922570,19.08,13.30
923568,19.11,13.30
924565,19.18,31.01
925562,19.11,31.01
926560,19.08,13.30
927557,19.11,13.30
928555,19.14,25.08
929551,19.01,25.08
930548,19.04,7.37
931546,19.11,7.37
932543,19.04,7.37
933540,19.14,7.37
934538,19.14,25.08
935534,19.14,25.08
936531,19.21,36.90
937529,19.14,36.90
938526,19.21,36.90
939524,19.24,36.90
940521,19.24,42.82
941517,19.21,42.82
942515,19.31,54.64
943512,19.18,54.64
944509,19.28,48.72
945507,19.14,48.72
946504,19.28,48.72
947502,19.24,48.72
948499,19.24,42.82
949495,19.21,42.82
950493,19.24,42.82
951490,19.18,42.82
952487,19.18,31.01
953485,19.08,31.01
954482,19.21,36.90
955479,19.14,36.90
956476,19.14,25.08
957473,19.08,25.08
958471,19.21,36.90
959468,19.11,36.90
960465,19.11,19.19
961463,19.11,19.19
962460,18.87,0.00
963457,18.77,0.00
964454,18.64,0.00
965451,18.67,0.00
966449,18.57,0.00
967445,18.50,0.00
968442,18.54,0.00
969440,18.50,0.00
970437,18.54,0.00
971433,18.50,0.00
972431,18.50,0.00
973428,18.47,0.00
974426,18.54,0.00
975423,18.47,0.00
976419,18.57,0.00
977417,18.54,0.00
978414,18.54,0.00
979411,18.57,0.00
980409,18.64,0.00
981405,18.64,0.00
982403,18.60,0.00
983400,18.60,0.00
984397,18.70,0.00
985394,18.70,0.00
986391,18.67,0.00
987388,18.70,0.00
988386,18.70,0.00
989383,18.77,0.00
990380,18.81,0.00
991377,18.84,0.00
992374,18.81,0.00
993372,18.81,0.00
994369,18.81,0.00
995365,18.84,0.00
996363,18.91,0.00
997360,18.94,0.00
998358,18.97,0.00
999354,18.97,0.00
1000351,19.01,1.44
1001349,18.97,1.44
1002346,19.01,1.44
1003343,19.04,1.44
1004341,19.01,1.44
1005337,19.01,1.44
1006334,19.08,13.30
1007332,19.14,13.30
1008329,19.11,19.19
1009327,19.11,19.19
1010324,19.01,1.44
1011321,19.18,1.44
1012319,19.14,25.08
1013316,19.14,25.08
1014312,19.18,31.01
1015310,19.21,31.01
1016307,19.18,31.01
1017305,19.21,31.01
1018302,19.04,7.37
1019299,19.31,7.37
1020297,19.24,42.82
1021294,19.18,42.82
1022291,19.14,25.08
1023288,19.11,25.08
1024285,19.18,31.01
1025283,19.14,31.01
1026280,19.21,36.90
1027277,19.04,36.90
1028275,19.04,7.37
1029272,19.08,7.37
1030269,19.14,25.08
1031266,19.11,25.08
1032263,18.97,0.00
1033261,19.01,0.00
1034258,19.04,7.37
1035255,19.04,7.37
