millis,temp,output
748044,19.28,86.48
749041,19.38,94.94
750039,19.31,94.94
751036,19.38,94.94
752033,19.35,94.94
753030,19.41,103.36
754027,19.35,103.36
755024,19.38,94.94
756022,19.38,94.94
757019,19.41,103.36
758017,19.31,103.36
759014,19.35,86.48
760011,19.48,86.48
761009,19.38,94.94
762005,19.28,94.94
763002,19.35,86.48
764000,19.24,86.48
764997,19.31,78.06
765995,19.28,78.06
766992,19.24,61.18
767988,19.24,61.18
768986,19.21,52.71
769983,19.18,52.71
770980,19.24,61.18
771978,19.21,61.18
772975,19.18,44.30
773972,19.18,44.30
774970,19.14,35.83
775966,19.21,35.83
776964,19.14,35.83
777961,19.11,35.83
778958,19.11,27.41
779956,19.11,27.41
780953,19.08,19.00
781950,19.04,19.00
782947,19.01,2.06
783944,19.08,2.06
784942,19.08,19.00
785939,19.04,19.00
786936,19.08,19.00
787933,19.08,19.00
788930,19.01,2.06
789927,19.01,2.06
790925,19.01,2.06
791922,19.08,2.06
792920,19.11,27.41
793916,19.11,27.41
794913,19.04,10.53
795911,19.04,10.53
796908,19.08,19.00
797905,19.11,19.00
798903,19.08,19.00
799900,19.14,19.00
800897,19.18,44.30
801894,19.18,44.30
802891,19.11,27.41
803889,19.18,27.41
804886,19.24,61.18
805883,19.18,61.18
806881,19.24,61.18
807877,19.21,61.18
808875,19.28,69.59
809872,19.31,69.59
810869,19.21,52.71
811867,19.35,52.71
812864,19.24,61.18
813861,19.35,61.18
814858,19.55,137.18
815855,19.28,137.18
816852,19.31,78.06
817850,19.35,78.06
818847,19.38,94.94
819845,19.35,94.94
820842,19.31,78.06
821838,19.41,78.06
822836,19.38,94.94
823833,19.35,94.94
824830,19.31,78.06
825828,19.31,78.06
826825,19.35,86.48
827823,19.45,86.48
828820,19.45,111.83
829816,19.45,111.83
830814,19.38,94.94
831811,19.31,94.94
832808,19.28,69.59
833806,19.21,69.59
834803,19.35,86.48
835801,19.28,86.48
836797,19.21,52.71
837794,19.24,52.71
838792,19.24,61.18
839789,19.24,61.18
840786,19.14,35.83
841784,19.04,35.83
842781,19.11,27.41
843778,19.18,27.41
844775,19.14,35.83
845772,19.11,35.83
846770,19.18,44.30
847767,19.11,44.30
848764,19.14,35.83
849762,18.91,35.83
850759,19.08,19.00
851756,19.04,19.00
852753,19.08,19.00
853750,19.08,19.00
854748,19.11,27.41
855745,19.08,27.41
856742,19.11,27.41
857739,19.08,27.41
858736,19.08,19.00
859734,19.04,19.00
860731,19.08,19.00
861728,19.04,19.00
862726,19.11,27.41
863723,19.01,27.41
864719,19.14,35.83
865717,19.08,35.83
866714,19.14,35.83
867712,19.08,35.83
868709,19.08,19.00
869706,18.94,19.00
870704,19.14,35.83
871700,19.14,35.83
872697,19.38,94.94
873695,19.14,94.94
874692,19.11,27.41
875689,19.21,27.41
876687,19.18,44.30
877684,19.11,44.30
878681,19.24,61.18
879678,19.35,61.18
880675,19.21,52.71
881673,19.21,52.71
882670,19.21,52.71
883667,19.24,52.71
884665,19.04,10.53
885661,19.21,10.53
886659,19.28,69.59
887656,19.28,69.59
888653,19.21,52.71
889651,19.55,52.71
890648,19.31,78.06
891645,19.24,78.06
892642,19.28,69.59
893639,19.28,69.59
894637,19.24,61.18
895634,19.21,61.18
896631,19.38,94.94
897629,19.21,94.94
898626,19.24,61.18
899622,19.24,61.18
900620,19.28,69.59
901617,19.21,69.59
902615,19.21,52.71
903612,19.28,52.71
904609,19.18,44.30
905607,19.21,44.30
906603,19.14,35.83
907600,19.18,35.83
908598,19.24,61.18
909595,19.18,61.18
910593,19.18,44.30
911590,19.21,44.30
912587,19.24,61.18
913584,19.21,61.18
914581,19.18,44.30
915578,19.21,44.30
916576,19.28,69.59
917573,19.18,69.59
918571,19.21,52.71
919568,19.14,52.71
920564,19.35,86.48
921562,19.18,86.48
922559,19.18,44.30
923556,19.21,44.30
924554,19.14,35.83
925551,19.21,35.83
926548,19.18,44.30
927545,19.18,44.30
928542,19.14,35.83
929540,19.11,35.83
930537,19.04,10.53
931534,19.21,10.53
932532,19.18,44.30
933529,19.18,44.30
934525,19.14,35.83
935523,19.21,35.83
936520,19.14,35.83
937518,19.14,35.83
938515,19.11,27.41
939512,19.18,27.41
940510,19.11,27.41
941506,19.18,27.41
942503,19.14,35.83
943501,19.28,35.83
944498,19.11,27.41
945496,19.08,27.41
946493,19.21,52.71
