millis,temp,output
740066,18.94,0.00
741063,18.91,0.00
742061,18.94,0.00
743058,18.97,0.00
744054,19.04,0.00
745052,19.04,7.37
746049,19.24,7.37
747046,19.01,1.44
748043,19.18,1.44
749040,19.18,31.01
750038,19.21,31.01
751035,19.24,42.82
752032,19.31,42.82
753030,19.31,54.64
754027,19.35,54.64
755024,19.38,66.46
756021,19.41,66.46
757018,19.41,72.35
758016,19.38,72.35
759013,19.41,72.35
760010,19.31,72.35
761008,19.48,84.17
762004,19.38,84.17
763001,19.35,60.53
763999,19.21,60.53
764996,19.31,54.64
765993,19.24,54.64
766991,19.24,42.82
767988,19.14,42.82
768986,19.04,7.37
769982,19.11,7.37
770979,18.94,0.00
771977,19.01,0.00
772974,18.94,0.00
773970,18.84,0.00
774968,18.84,0.00
775965,18.81,0.00
776963,18.77,0.00
777960,18.84,0.00
778956,18.81,0.00
779954,18.84,0.00
780951,18.81,0.00
781948,18.87,0.00
782946,18.87,0.00
783942,18.84,0.00
784940,18.91,0.00
785937,18.97,0.00
786934,18.97,0.00
787931,19.08,0.00
788928,19.01,1.44
789925,19.11,1.44
790923,19.11,19.19
791920,19.08,19.19
792918,19.14,25.08
793914,19.21,25.08
794911,19.24,42.82
795909,19.24,42.82
796906,19.28,48.72
797903,19.35,48.72
798901,19.35,60.53
799898,19.41,60.53
800896,19.51,90.10
801892,19.38,90.10
802889,19.41,72.35
803887,19.41,72.35
804884,19.35,60.53
805881,19.31,60.53
806879,19.35,60.53
807875,19.14,60.53
808872,19.28,48.72
809870,19.24,48.72
810867,19.14,25.08
811865,19.18,25.08
812862,19.08,13.30
813859,19.04,13.30
814857,19.04,7.37
815853,18.97,7.37
816850,18.91,0.00
817848,18.91,0.00
818845,18.84,0.00
819842,18.81,0.00
820839,18.87,0.00
821836,18.84,0.00
822834,18.81,0.00
823831,18.84,0.00
824827,18.91,0.00
825825,18.87,0.00
826822,18.91,0.00
827820,18.94,0.00
828817,18.97,0.00
829813,18.97,0.00
830811,18.97,0.00
831808,19.04,0.00
832805,19.11,19.19
833802,19.18,19.19
834799,19.14,25.08
835796,19.18,25.08
836794,19.35,60.53
837791,19.24,60.53
838789,19.24,42.82
839786,19.28,42.82
840783,19.31,54.64
